# Tetrahedron method
       29.4000000000        0.0008229801        0.0002298051        0.0460995675        0.0460995674        0.0028124636        0.0028124636
       29.6000000000        0.0014029450        0.0008621850        0.1203092553        0.1203092577        0.0344536610        0.0344536610
       29.8000000000        0.0022239774        0.0004255670        0.1042463829        0.1042463830        0.0169111709        0.0169111709
       30.0000000000        0.0049847545        0.0004994376        0.1600429531        0.1600429533        0.0201724357        0.0201724357
       30.2000000000        0.0044071856        0.0004945177        0.1569154516        0.1569154516        0.0206575071        0.0206575071
       30.4000000000        0.0045665733        0.0004696623        0.1622750371        0.1622750368        0.0199820085        0.0199820085
       30.6000000000        0.0032833950        0.0004379998        0.1296621019        0.1296621017        0.0213376217        0.0213376217
       30.8000000000        0.0029796216        0.0004147640        0.1247397346        0.1247397345        0.0204387987        0.0204387987
       31.0000000000        0.0027873323        0.0003982469        0.1217435401        0.1217435400        0.0200442989        0.0200442989
       31.2000000000        0.0026303650        0.0003778178        0.1189206085        0.1189206083        0.0194133185        0.0194133185
       31.4000000000        0.0026052612        0.0003752403        0.1205512697        0.1205512696        0.0198569885        0.0198569885
       31.6000000000        0.0025551474        0.0003644090        0.1194412748        0.1194412747        0.0197200976        0.0197200976
       31.8000000000        0.0025324768        0.0003573241        0.1192405384        0.1192405383        0.0201861143        0.0201861143
       32.0000000000        0.0025344685        0.0003567837        0.1205978484        0.1205978483        0.0211606186        0.0211606186
       32.2000000000        0.0024996572        0.0003474292        0.1175807045        0.1175807045        0.0223087425        0.0223087425
       32.4000000000        0.0034783424        0.0004111115        0.1364644376        0.1364644375        0.0305228738        0.0305228738
       32.6000000000        0.0033774187        0.0004342759        0.1441183514        0.1441183512        0.0297760938        0.0297760938
       32.8000000000        0.0027065929        0.0003842726        0.1293425531        0.1293425529        0.0278784521        0.0278784521
       33.0000000000        0.0021270405        0.0003105657        0.1111415304        0.1111415304        0.0243767119        0.0243767119
       33.2000000000        0.0020970737        0.0002926451        0.1096895104        0.1096895103        0.0246065487        0.0246065487
       33.4000000000        0.0020947548        0.0002839412        0.1121028525        0.1121028526        0.0253104813        0.0253104813
       33.6000000000        0.0021131903        0.0002906372        0.1182904740        0.1182904741        0.0256639354        0.0256639354
       33.8000000000        0.0023816856        0.0003235204        0.1387110598        0.1387110598        0.0273269849        0.0273269849
       34.0000000000        0.0026449254        0.0003366428        0.1525806834        0.1525806834        0.0304570380        0.0304570380
       34.2000000000        0.0029934509        0.0003410083        0.1634303330        0.1634303329        0.0340034283        0.0340034283
